id,rating,title,review,nickname,appVersion,lastModified,helpfulViews,totalViews
12142799770,5,不错的日语软件,如果要学的话还是可以买断它的vip的，对比一些付费培训课程或是自己查书什么的性价比还是有的，不过就是买一个游戏的钱或是几顿饭的事，我个人认为还是值得的，前提是真的打算认真学下去，有需求的人才建议你去付费买断。,z14451,8.11.1,1735975388000,0,0
12126797412,5,更新後不能使用,會員到期日是2025年3月，但是這幾天會員功能都不能使用、以前按恢復購買就可以、但是這次一直顯示跟之前購買帳號不同。現在人工客服完全不能使用.MAIL聯絡也無法發送。心情糟透了。,Johnny.hsiau,8.11.0,1735637893000,0,0
12221153298,5,一直用到现在,"工作以来基本都用这个。
看日语小说的时候也是用这个来查单词，记单词。也用它来听NHK。
只是有些单词是网友编辑的，感觉专业度不够。希望越来越好。",夏目Charlie,8.12.1,1737645024000,0,0
12264119357,5,学日语的好帮手,遇到不认识的词句都会来查一查，释义全面且准确，非常方便实用，比纸质辞典快捷一些。,学习爱豆,8.12.2,1738553049000,0,0
12235537132,5,查单词方便,随时可以查词，那个搜索框很必要,茶胡子,8.12.2,1737947615000,0,0
12235517370,5,学日语好伙伴,可以好好背单词学语法的软件,skm卡哇伊,8.12.2,1737947149000,0,0
11807085161,5,很讚的日文字典,但最近不時不時會跳出未知的錯誤，希望能盡快解決這個問題,呱～,8.4.2,1728298599000,0,0
12256080476,5,很棒的工具,查報紙，幾本上七八成文字都有，很棒的工具。只是要是有常用外的發音話，建議備註一下更好。,Rika_mare_tsai,8.12.2,1738395140000,0,0
12353416242,5,是不是BUG了,我翻譯詞句後，下方不會像之前會有重點單字，句子主幹也沒顯示日文的單字。可以麻煩解決這個問題嗎,leebsd,8.12.3,1740492243000,0,0
12228568638,5,算是一款很不錯的字典，收錄的詞很多，對於頁面感到龜毛的人應該都會覺得看了非常順眼的一款字典，花錢買覺得非常值得👍,～～,xkd fickfidndx,8.12.2,1737804960000,0,0
12438458157,5,用了很多年了,一直都覺得用來查字很方便 還會一直用下去,Pung1231,8.15.0,1742384189000,0,0
